coverage,dimension,threshold,linkage,nb_motifs,nb_motif_sets,full_numba,repeat,Time [ms]
0.8,75,0.5,complete,60,15,False,7,9420.997471
0.8,75,0.5,complete,60,15,False,8,9608.076251
0.8,75,0.5,complete,60,15,False,9,9640.910065
0.8,100,0.5,complete,60,15,False,0,16875.844736
0.8,100,0.5,complete,60,15,False,1,16353.154295
0.8,100,0.5,complete,60,15,False,2,16339.2092
0.8,100,0.5,complete,60,15,False,3,16273.910741
0.8,100,0.5,complete,60,15,False,4,16278.94236
0.8,100,0.5,complete,60,15,False,5,16651.40297
0.8,100,0.5,complete,60,15,False,6,16492.295054
0.8,100,0.5,complete,60,15,False,7,15558.372979
0.8,100,0.5,complete,60,15,False,8,15950.811992
0.8,100,0.5,complete,60,15,False,9,17036.839546
0.8,150,0.5,complete,60,15,False,0,35362.592704
0.8,150,0.5,complete,60,15,False,1,34923.974114
0.8,150,0.5,complete,60,15,False,2,35150.556859
0.8,150,0.5,complete,60,15,False,3,34783.090973
0.8,150,0.5,complete,60,15,False,4,35354.114181
0.8,150,0.5,complete,60,15,False,5,35045.419787
0.8,150,0.5,complete,60,15,False,6,35138.264962
0.8,150,0.5,complete,60,15,False,7,34811.220652
0.8,150,0.5,complete,60,15,False,8,34500.503574
0.8,150,0.5,complete,60,15,False,9,34609.811726
0.8,200,0.5,complete,60,15,False,0,57943.063372
0.8,200,0.5,complete,60,15,False,1,57269.761466
0.8,200,0.5,complete,60,15,False,2,57645.941372
0.8,200,0.5,complete,60,15,False,3,57450.480421
0.8,200,0.5,complete,60,15,False,4,57196.303453
0.8,200,0.5,complete,60,15,False,5,58753.094966
0.8,200,0.5,complete,60,15,False,6,58231.113716
0.8,200,0.5,complete,60,15,False,7,58933.359394
0.8,200,0.5,complete,60,15,False,8,58346.22988
0.8,200,0.5,complete,60,15,False,9,58579.115681
0.8,50,0.5,complete,3,1,False,0,1.137464
0.8,50,0.5,complete,3,1,False,1,1.189667
0.8,50,0.5,complete,3,1,False,2,1.233429
0.8,50,0.5,complete,3,1,False,3,1.22654
0.8,50,0.5,complete,3,1,False,4,1.218874
0.8,50,0.5,complete,3,1,False,5,1.197987
0.8,50,0.5,complete,3,1,False,6,1.220749
0.8,50,0.5,complete,3,1,False,7,1.204807
0.8,50,0.5,complete,3,1,False,8,1.221173
0.8,50,0.5,complete,3,1,False,9,1.21881
0.8,50,0.5,complete,5,1,False,0,2.983985
0.8,50,0.5,complete,5,1,False,1,2.826416
0.8,50,0.5,complete,5,1,False,2,2.947942
0.8,50,0.5,complete,5,1,False,3,2.937432
0.8,50,0.5,complete,5,1,False,4,3.119877
0.8,50,0.5,complete,5,1,False,5,3.168109
0.8,50,0.5,complete,5,1,False,6,3.009686
0.8,50,0.5,complete,5,1,False,7,2.998043
0.8,50,0.5,complete,5,1,False,8,3.016898
0.8,50,0.5,complete,5,1,False,9,2.699138
0.8,50,0.5,complete,10,1,False,0,20.992049
0.8,50,0.5,complete,10,1,False,1,23.989255
0.8,50,0.5,complete,10,1,False,2,23.847776
0.8,50,0.5,complete,10,1,False,3,19.848071
0.8,50,0.5,complete,10,1,False,4,21.987408
0.8,50,0.5,complete,10,1,False,5,22.748307
0.8,50,0.5,complete,10,1,False,6,22.889219
0.8,50,0.5,complete,10,1,False,7,18.561159
0.8,50,0.5,complete,10,1,False,8,19.742687
0.8,50,0.5,complete,10,1,False,9,20.241811
0.8,50,0.5,complete,20,1,False,0,85.331192
0.8,50,0.5,complete,20,1,False,1,87.677208
0.8,50,0.5,complete,20,1,False,2,93.550265
0.8,50,0.5,complete,20,1,False,3,95.104645
0.8,50,0.5,complete,20,1,False,4,91.705584
0.8,50,0.5,complete,20,1,False,5,99.534881
0.8,50,0.5,complete,20,1,False,6,94.146417
0.8,50,0.5,complete,20,1,False,7,88.222946
0.8,50,0.5,complete,20,1,False,8,97.119711
0.8,50,0.5,complete,20,1,False,9,95.179824
0.8,50,0.5,complete,30,1,False,0,225.875189
0.8,50,0.5,complete,30,1,False,1,251.813202
0.8,50,0.5,complete,30,1,False,2,230.856167
0.8,50,0.5,complete,30,1,False,3,239.422929
0.8,50,0.5,complete,30,1,False,4,231.242605
0.8,50,0.5,complete,30,1,False,5,242.18574
0.8,50,0.5,complete,30,1,False,6,243.835122
0.8,50,0.5,complete,30,1,False,7,227.97928
0.8,50,0.5,complete,30,1,False,8,228.653799
0.8,50,0.5,complete,30,1,False,9,236.091795
0.8,50,0.5,complete,50,1,False,0,847.495947
0.8,50,0.5,complete,50,1,False,1,836.423641
0.8,50,0.5,complete,50,1,False,2,808.399049
0.8,50,0.5,complete,50,1,False,3,817.804406
0.8,50,0.5,complete,50,1,False,4,777.330574
0.8,50,0.5,complete,50,1,False,5,772.256176
0.8,50,0.5,complete,50,1,False,6,804.713025
0.8,50,0.5,complete,50,1,False,7,784.231165
0.8,50,0.5,complete,50,1,False,8,809.467693
0.8,50,0.5,complete,50,1,False,9,756.914205
0.8,50,0.5,complete,75,1,False,0,2065.165429
0.8,50,0.5,complete,75,1,False,1,2126.261161
0.8,50,0.5,complete,75,1,False,2,2111.152957
0.8,50,0.5,complete,75,1,False,3,2129.795929
0.8,50,0.5,complete,75,1,False,4,2155.441467
0.8,50,0.5,complete,75,1,False,5,2121.057475
0.8,50,0.5,complete,75,1,False,6,2068.410477
0.8,50,0.5,complete,75,1,False,7,2111.916317
0.8,50,0.5,complete,75,1,False,8,2125.770116
0.8,50,0.5,complete,75,1,False,9,2141.768269
0.8,50,0.5,complete,100,1,False,0,4280.258334
0.8,50,0.5,complete,100,1,False,1,4321.596765
0.8,50,0.5,complete,100,1,False,2,4558.283903
0.8,50,0.5,complete,100,1,False,3,4609.250268
0.8,50,0.5,complete,100,1,False,4,4489.080584
0.8,50,0.5,complete,100,1,False,5,4429.745736
0.8,50,0.5,complete,100,1,False,6,4462.62178
0.8,50,0.5,complete,100,1,False,7,4619.856926
0.8,50,0.5,complete,100,1,False,8,4454.140565
0.8,50,0.5,complete,100,1,False,9,4416.913604
0.8,50,0.5,complete,60,1,False,0,1230.455479
0.8,50,0.5,complete,60,1,False,1,1227.138635
0.8,50,0.5,complete,60,1,False,2,1250.076333
0.8,50,0.5,complete,60,1,False,3,1217.744802
0.8,50,0.5,complete,60,1,False,4,1232.866239
0.8,50,0.5,complete,60,1,False,5,1137.30185
0.8,50,0.5,complete,60,1,False,6,1269.452058
0.8,50,0.5,complete,60,1,False,7,1246.648895
0.8,50,0.5,complete,60,1,False,8,1258.201197
0.8,50,0.5,complete,60,1,False,9,1269.553857
0.8,50,0.5,complete,60,2,False,0,1500.786134
0.8,50,0.5,complete,60,2,False,1,1549.336954
0.8,50,0.5,complete,60,2,False,2,1559.160858
0.8,50,0.5,complete,60,2,False,3,1534.224867
0.8,50,0.5,complete,60,2,False,4,1589.335682
0.8,50,0.5,complete,60,2,False,5,1613.126273
0.8,50,0.5,complete,60,2,False,6,1554.269285
0.8,50,0.5,complete,60,2,False,7,1554.05456
0.8,50,0.5,complete,60,2,False,8,1558.607058
0.8,50,0.5,complete,60,2,False,9,1569.662156
0.8,50,0.5,complete,60,5,False,0,2234.888419
0.8,50,0.5,complete,60,5,False,1,2105.139139
0.8,50,0.5,complete,60,5,False,2,2126.387422
0.8,50,0.5,complete,60,5,False,3,2126.589176
0.8,50,0.5,complete,60,5,False,4,2175.28193
0.8,50,0.5,complete,60,5,False,5,2161.221759
0.8,50,0.5,complete,60,5,False,6,2326.276513
0.8,50,0.5,complete,60,5,False,7,2101.901523
0.8,50,0.5,complete,60,5,False,8,2131.101682
0.8,50,0.5,complete,60,5,False,9,2237.326505
0.8,50,0.5,complete,60,10,False,0,3184.730471
0.8,50,0.5,complete,60,10,False,1,3003.795132
0.8,50,0.5,complete,60,10,False,2,3000.939927
0.8,50,0.5,complete,60,10,False,3,3024.510139
0.8,50,0.5,complete,60,10,False,4,3000.05672
0.8,50,0.5,complete,60,10,False,5,3059.074865
0.8,50,0.5,complete,60,10,False,6,3047.61101
0.8,50,0.5,complete,60,10,False,7,3155.806791
0.8,50,0.5,complete,60,10,False,8,3159.764428
0.8,50,0.5,complete,60,10,False,9,2941.929607
0.8,50,0.5,complete,60,15,False,0,4208.528708
0.8,50,0.5,complete,60,15,False,1,4048.875588
0.8,50,0.5,complete,60,15,False,2,4247.744832
0.8,50,0.5,complete,60,15,False,3,4252.485922
0.8,50,0.5,complete,60,15,False,4,4234.925305
0.8,50,0.5,complete,60,15,False,5,4058.376323
0.8,50,0.5,complete,60,15,False,6,4240.39853
0.8,50,0.5,complete,60,15,False,7,4041.892408
0.8,50,0.5,complete,60,15,False,8,4125.324669
0.8,50,0.5,complete,60,15,False,9,4122.466763
0.8,50,0.5,complete,60,20,False,0,2707.850214
0.8,50,0.5,complete,60,20,False,1,2702.951893
0.8,50,0.5,complete,60,20,False,2,2694.37653
0.8,50,0.5,complete,60,20,False,3,2766.559759
0.8,50,0.5,complete,60,20,False,4,2637.101929
0.8,50,0.5,complete,60,20,False,5,2604.231251
0.8,50,0.5,complete,60,20,False,6,2732.475176
0.8,50,0.5,complete,60,20,False,7,2784.184438
0.8,50,0.5,complete,60,20,False,8,2749.511757
0.8,50,0.5,complete,60,20,False,9,2719.68993
0.8,50,0.5,complete,60,25,False,0,5187.841936
0.8,50,0.5,complete,60,25,False,1,5200.022273
0.8,50,0.5,complete,60,25,False,2,5156.912257
0.8,50,0.5,complete,60,25,False,3,5202.63852
0.8,50,0.5,complete,60,25,False,4,5133.833389
0.8,50,0.5,complete,60,25,False,5,5197.278512
0.8,50,0.5,complete,60,25,False,6,5188.178076
0.8,50,0.5,complete,60,25,False,7,5210.079162
0.8,50,0.5,complete,60,25,False,8,5126.488075
0.8,50,0.5,complete,60,25,False,9,5211.412586
0.8,50,0.5,complete,60,30,False,0,8431.754839
0.8,50,0.5,complete,60,30,False,1,8286.282879
0.8,50,0.5,complete,60,30,False,2,8535.399341
0.8,50,0.5,complete,60,30,False,3,8367.280197
0.8,50,0.5,complete,60,30,False,4,8488.467875
0.8,50,0.5,complete,60,30,False,5,8497.962209
0.8,50,0.5,complete,60,30,False,6,8396.221155
0.8,50,0.5,complete,60,30,False,7,8676.287308
0.8,50,0.5,complete,60,30,False,8,8583.137277
0.8,50,0.5,complete,60,30,False,9,8562.810087
0.8,3,0.5,average,60,15,True,0,4.856265
0.8,3,0.5,average,60,15,True,1,4.640584
0.8,3,0.5,average,60,15,True,2,4.817615
0.8,3,0.5,average,60,15,True,3,4.819338
0.8,3,0.5,average,60,15,True,4,4.784891
0.8,3,0.5,average,60,15,True,5,4.668457
0.8,3,0.5,average,60,15,True,6,4.523132
0.8,3,0.5,average,60,15,True,7,4.764255
0.8,3,0.5,average,60,15,True,8,4.762287
0.8,3,0.5,average,60,15,True,9,4.446685
0.8,5,0.5,average,60,15,True,0,13.694227
0.8,5,0.5,average,60,15,True,1,13.434113
0.8,5,0.5,average,60,15,True,2,13.208025
0.8,5,0.5,average,60,15,True,3,14.373619
0.8,5,0.5,average,60,15,True,4,13.51749
0.8,5,0.5,average,60,15,True,5,15.032866
0.8,5,0.5,average,60,15,True,6,14.205285
0.8,5,0.5,average,60,15,True,7,13.831183
0.8,5,0.5,average,60,15,True,8,14.178957
0.8,5,0.5,average,60,15,True,9,13.835071
0.8,10,0.5,average,60,15,True,0,64.497477
0.8,10,0.5,average,60,15,True,1,57.632489
0.8,10,0.5,average,60,15,True,2,58.205225
0.8,10,0.5,average,60,15,True,3,59.978821
0.8,10,0.5,average,60,15,True,4,61.764801
0.8,10,0.5,average,60,15,True,5,61.449651
0.8,10,0.5,average,60,15,True,6,59.686831
0.8,10,0.5,average,60,15,True,7,60.576073
0.8,10,0.5,average,60,15,True,8,60.784628
0.8,10,0.5,average,60,15,True,9,60.258712
0.8,25,0.5,average,60,15,True,0,394.465902
0.8,25,0.5,average,60,15,True,1,388.526081
0.8,25,0.5,average,60,15,True,2,396.994961
0.8,25,0.5,average,60,15,True,3,389.709459
0.8,25,0.5,average,60,15,True,4,399.679023
0.8,25,0.5,average,60,15,True,5,385.140256
0.8,25,0.5,average,60,15,True,6,393.49761
0.8,25,0.5,average,60,15,True,7,412.393044
0.8,25,0.5,average,60,15,True,8,413.564506
0.8,25,0.5,average,60,15,True,9,386.983381
0.8,50,0.5,average,60,15,True,0,1524.0113
0.8,50,0.5,average,60,15,True,1,1573.386566
0.8,50,0.5,average,60,15,True,2,1558.51525
0.8,50,0.5,average,60,15,True,3,1539.215964
0.8,50,0.5,average,60,15,True,4,1582.337188
0.8,50,0.5,average,60,15,True,5,1549.904172
0.8,50,0.5,average,60,15,True,6,1526.052903
0.8,50,0.5,average,60,15,True,7,1514.030485
0.8,50,0.5,average,60,15,True,8,1565.70066
0.8,50,0.5,average,60,15,True,9,1563.786444
0.8,75,0.5,average,60,15,True,0,3400.177154
0.8,75,0.5,average,60,15,True,1,3353.061245
0.8,75,0.5,average,60,15,True,2,3378.98074
0.8,75,0.5,average,60,15,True,3,3394.080171
0.8,75,0.5,average,60,15,True,4,3398.248478
0.8,75,0.5,average,60,15,True,5,3432.963807
0.8,75,0.5,average,60,15,True,6,3365.069224
0.8,75,0.5,average,60,15,True,7,3429.141641
0.8,75,0.5,average,60,15,True,8,3441.928623
0.8,75,0.5,average,60,15,True,9,3412.263773
0.8,100,0.5,average,60,15,True,0,5795.659574
0.8,100,0.5,average,60,15,True,1,5864.335988
0.8,100,0.5,average,60,15,True,2,5728.363534
0.8,100,0.5,average,60,15,True,3,5841.429036
0.8,100,0.5,average,60,15,True,4,5828.779863
0.8,100,0.5,average,60,15,True,5,5813.917036
0.8,100,0.5,average,60,15,True,6,5735.821353
0.8,100,0.5,average,60,15,True,7,5827.591891
0.8,100,0.5,average,60,15,True,8,5819.038282
0.8,100,0.5,average,60,15,True,9,5801.240655
0.8,150,0.5,average,60,15,True,0,11902.352861
0.8,150,0.5,average,60,15,True,1,11964.887467
0.8,150,0.5,average,60,15,True,2,11587.809802
0.8,150,0.5,average,60,15,True,3,12017.293083
0.8,150,0.5,average,60,15,True,4,11819.250584
0.8,150,0.5,average,60,15,True,5,11789.365855
0.8,150,0.5,average,60,15,True,6,11887.248602
0.8,150,0.5,average,60,15,True,7,11869.925285
0.8,150,0.5,average,60,15,True,8,11952.204344
0.8,150,0.5,average,60,15,True,9,12036.218229
0.8,200,0.5,average,60,15,True,0,19367.744682
0.8,200,0.5,average,60,15,True,1,19471.817541
0.8,200,0.5,average,60,15,True,2,19520.92494
0.8,200,0.5,average,60,15,True,3,19723.345466
0.8,200,0.5,average,60,15,True,4,19444.092902
0.8,200,0.5,average,60,15,True,5,19702.910447
0.8,200,0.5,average,60,15,True,6,19597.568684
0.8,200,0.5,average,60,15,True,7,19427.924044
0.8,200,0.5,average,60,15,True,8,19358.270706
0.8,200,0.5,average,60,15,True,9,19506.312211
0.8,50,0.5,average,3,1,True,0,7.749834
0.8,50,0.5,average,3,1,True,1,7.278384
0.8,50,0.5,average,3,1,True,2,7.355033
0.8,50,0.5,average,3,1,True,3,7.225428
0.8,50,0.5,average,3,1,True,4,7.30341
0.8,50,0.5,average,3,1,True,5,7.297299
0.8,50,0.5,average,3,1,True,6,7.325905
0.8,50,0.5,average,3,1,True,7,7.321771
0.8,50,0.5,average,3,1,True,8,7.454247
0.8,50,0.5,average,3,1,True,9,7.480841
0.8,50,0.5,average,5,1,True,0,7.852483
0.8,50,0.5,average,5,1,True,1,7.822549
0.8,50,0.5,average,5,1,True,2,7.91194
0.8,50,0.5,average,5,1,True,3,8.261544
0.8,50,0.5,average,5,1,True,4,10.286435
0.8,50,0.5,average,5,1,True,5,10.37118
0.8,50,0.5,average,5,1,True,6,10.531782
0.8,50,0.5,average,5,1,True,7,11.673138
0.8,50,0.5,average,5,1,True,8,9.801231
0.8,50,0.5,average,5,1,True,9,8.785947
0.8,50,0.5,average,10,1,True,0,32.824544
0.8,50,0.5,average,10,1,True,1,33.036012
0.8,50,0.5,average,10,1,True,2,34.7271
0.8,50,0.5,average,10,1,True,3,34.525814
0.8,50,0.5,average,10,1,True,4,38.724054
0.8,50,0.5,average,10,1,True,5,32.786392
0.8,50,0.5,average,10,1,True,6,34.99861
0.8,50,0.5,average,10,1,True,7,38.881906
0.8,50,0.5,average,10,1,True,8,34.737591
0.8,50,0.5,average,10,1,True,9,38.947389
0.8,50,0.5,average,20,1,True,0,88.203108
0.8,50,0.5,average,20,1,True,1,96.971952
0.8,50,0.5,average,20,1,True,2,100.691797
0.8,50,0.5,average,20,1,True,3,96.133733
0.8,50,0.5,average,20,1,True,4,100.690743
0.8,50,0.5,average,20,1,True,5,86.494903
0.8,50,0.5,average,20,1,True,6,103.247277
0.8,50,0.5,average,20,1,True,7,91.482729
0.8,50,0.5,average,20,1,True,8,95.691798
0.8,50,0.5,average,20,1,True,9,94.940143
0.8,50,0.5,average,30,1,True,0,176.514965
0.8,50,0.5,average,30,1,True,1,173.777178
0.8,50,0.5,average,30,1,True,2,182.863237
0.8,50,0.5,average,30,1,True,3,175.497381
0.8,50,0.5,average,30,1,True,4,185.729806
0.8,50,0.5,average,30,1,True,5,175.475224
0.8,50,0.5,average,30,1,True,6,181.566416
0.8,50,0.5,average,30,1,True,7,184.59958
0.8,50,0.5,average,30,1,True,8,170.364925
0.8,50,0.5,average,30,1,True,9,161.599042
0.8,50,0.5,average,50,1,True,0,489.546
0.8,50,0.5,average,50,1,True,1,473.780676
0.8,50,0.5,average,50,1,True,2,480.786162
0.8,50,0.5,average,50,1,True,3,468.451362
0.8,50,0.5,average,50,1,True,4,481.335068
0.8,50,0.5,average,50,1,True,5,489.320296
0.8,50,0.5,average,50,1,True,6,464.774891
0.8,50,0.5,average,50,1,True,7,445.311156
0.8,50,0.5,average,50,1,True,8,472.044086
0.8,50,0.5,average,50,1,True,9,456.202747
0.8,50,0.5,average,75,1,True,0,1178.035347
0.8,50,0.5,average,75,1,True,1,1139.563317
0.8,50,0.5,average,75,1,True,2,1129.146911
0.8,50,0.5,average,75,1,True,3,1158.42255
0.8,50,0.5,average,75,1,True,4,1206.74371
0.8,50,0.5,average,75,1,True,5,1176.477037
0.8,50,0.5,average,75,1,True,6,1210.021688
0.8,50,0.5,average,75,1,True,7,1172.820005
0.8,50,0.5,average,75,1,True,8,1151.08697
0.8,50,0.5,average,75,1,True,9,1187.516669
0.8,50,0.5,average,100,1,True,0,2605.990619
0.8,50,0.5,average,100,1,True,1,2650.180884
0.8,50,0.5,average,100,1,True,2,2636.958177
0.8,50,0.5,average,100,1,True,3,2662.62858
0.8,50,0.5,average,100,1,True,4,2637.25843
0.8,50,0.5,average,100,1,True,5,2512.994663
0.8,50,0.5,average,100,1,True,6,2496.609286
0.8,50,0.5,average,100,1,True,7,2551.173025
0.8,50,0.5,average,100,1,True,8,2540.665079
0.8,50,0.5,average,100,1,True,9,2507.198667
0.8,50,0.5,average,60,1,True,0,707.470242
0.8,50,0.5,average,60,1,True,1,728.297352
0.8,50,0.5,average,60,1,True,2,730.499328
0.8,50,0.5,average,60,1,True,3,721.681761
0.8,50,0.5,average,60,1,True,4,698.124562
0.8,50,0.5,average,60,1,True,5,692.239379
0.8,50,0.5,average,60,1,True,6,721.093437
0.8,50,0.5,average,60,1,True,7,750.259796
0.8,50,0.5,average,60,1,True,8,735.908614
0.8,50,0.5,average,60,1,True,9,723.850309
0.8,50,0.5,average,60,2,True,0,947.956013
0.8,50,0.5,average,60,2,True,1,902.121347
0.8,50,0.5,average,60,2,True,2,909.202109
0.8,50,0.5,average,60,2,True,3,913.101692
0.8,50,0.5,average,60,2,True,4,912.27717
0.8,50,0.5,average,60,2,True,5,908.634625
0.8,50,0.5,average,60,2,True,6,930.721804
0.8,50,0.5,average,60,2,True,7,906.409856
0.8,50,0.5,average,60,2,True,8,934.536331
0.8,50,0.5,average,60,2,True,9,934.162063
0.8,50,0.5,average,60,5,True,0,1098.187791
0.8,50,0.5,average,60,5,True,1,1087.00554
0.8,50,0.5,average,60,5,True,2,1094.4985
0.8,50,0.5,average,60,5,True,3,1050.457986
0.8,50,0.5,average,60,5,True,4,1098.919161
0.8,50,0.5,average,60,5,True,5,1120.283625
0.8,50,0.5,average,60,5,True,6,1107.957944
0.8,50,0.5,average,60,5,True,7,1071.500142
0.8,50,0.5,average,60,5,True,8,1119.235961
0.8,50,0.5,average,60,5,True,9,1119.26382
0.8,50,0.5,average,60,10,True,0,1342.962027
0.8,50,0.5,average,60,10,True,1,1298.095296
0.8,50,0.5,average,60,10,True,2,1354.388144
0.8,50,0.5,average,60,10,True,3,1310.570503
0.8,50,0.5,average,60,10,True,4,1325.827693
0.8,50,0.5,average,60,10,True,5,1317.636268
0.8,50,0.5,average,60,10,True,6,1340.811993
0.8,50,0.5,average,60,10,True,7,1330.442344
0.8,50,0.5,average,60,10,True,8,1357.152923
0.8,50,0.5,average,60,10,True,9,1324.210866
0.8,50,0.5,average,60,15,True,0,1598.329634
0.8,50,0.5,average,60,15,True,1,1551.429406
0.8,50,0.5,average,60,15,True,2,1584.977118
0.8,50,0.5,average,60,15,True,3,1544.476593
0.8,50,0.5,average,60,15,True,4,1540.071957
0.8,50,0.5,average,60,15,True,5,1531.84533
0.8,50,0.5,average,60,15,True,6,1575.114154
0.8,50,0.5,average,60,15,True,7,1574.763218
0.8,50,0.5,average,60,15,True,8,1518.942223
0.8,50,0.5,average,60,15,True,9,1570.447191
0.8,50,0.5,average,60,20,True,0,1155.434967
0.8,50,0.5,average,60,20,True,1,1136.208767
0.8,50,0.5,average,60,20,True,2,1136.448577
0.8,50,0.5,average,60,20,True,3,1135.008662
0.8,50,0.5,average,60,20,True,4,1127.684453
0.8,50,0.5,average,60,20,True,5,1138.978137
0.8,50,0.5,average,60,20,True,6,1145.696957
0.8,50,0.5,average,60,20,True,7,1141.797687
0.8,50,0.5,average,60,20,True,8,1137.595487
0.8,50,0.5,average,60,20,True,9,1101.049521
0.8,50,0.5,average,60,25,True,0,1715.395647
0.8,50,0.5,average,60,25,True,1,1700.913576
0.8,50,0.5,average,60,25,True,2,1707.394713
0.8,50,0.5,average,60,25,True,3,1701.144584
0.8,50,0.5,average,60,25,True,4,1671.088695
0.8,50,0.5,average,60,25,True,5,1720.41782
0.8,50,0.5,average,60,25,True,6,1670.652031
0.8,50,0.5,average,60,25,True,7,1705.79213
0.8,50,0.5,average,60,25,True,8,1695.875294
0.8,50,0.5,average,60,25,True,9,1707.089584
0.8,50,0.5,average,60,30,True,0,2292.107493
0.8,50,0.5,average,60,30,True,1,2318.129139
0.8,50,0.5,average,60,30,True,2,2320.115992
0.8,50,0.5,average,60,30,True,3,2318.543834
0.8,50,0.5,average,60,30,True,4,2297.669746
0.8,50,0.5,average,60,30,True,5,2280.138929
0.8,50,0.5,average,60,30,True,6,2285.40891
0.8,50,0.5,average,60,30,True,7,2279.715843
0.8,50,0.5,average,60,30,True,8,2306.388439
0.8,50,0.5,average,60,30,True,9,2312.785817
0.8,3,0.5,average,60,15,False,0,7.892383
0.8,3,0.5,average,60,15,False,1,7.182739
0.8,3,0.5,average,60,15,False,2,7.817436
0.8,3,0.5,average,60,15,False,3,7.854466
0.8,3,0.5,average,60,15,False,4,7.705402
0.8,3,0.5,average,60,15,False,5,7.712129
0.8,3,0.5,average,60,15,False,6,7.884246
0.8,3,0.5,average,60,15,False,7,7.683315
0.8,3,0.5,average,60,15,False,8,7.90151
0.8,3,0.5,average,60,15,False,9,7.370968
0.8,5,0.5,average,60,15,False,0,24.176292
0.8,5,0.5,average,60,15,False,1,31.206963
0.8,5,0.5,average,60,15,False,2,27.77989
0.8,5,0.5,average,60,15,False,3,25.750556
0.8,5,0.5,average,60,15,False,4,23.506503
0.8,5,0.5,average,60,15,False,5,25.515864
0.8,5,0.5,average,60,15,False,6,27.729729
0.8,5,0.5,average,60,15,False,7,25.52837
0.8,5,0.5,average,60,15,False,8,31.398545
0.8,5,0.5,average,60,15,False,9,24.908174
0.8,10,0.5,average,60,15,False,0,110.751942
0.8,10,0.5,average,60,15,False,1,125.30558
0.8,10,0.5,average,60,15,False,2,116.569335
0.8,10,0.5,average,60,15,False,3,131.528043
0.8,10,0.5,average,60,15,False,4,127.555709
0.8,10,0.5,average,60,15,False,5,128.941528
0.8,10,0.5,average,60,15,False,6,130.595143
0.8,10,0.5,average,60,15,False,7,124.566956
0.8,10,0.5,average,60,15,False,8,122.315686
0.8,10,0.5,average,60,15,False,9,129.006747
0.8,25,0.5,average,60,15,False,0,971.603402
0.8,25,0.5,average,60,15,False,1,995.920178
0.8,25,0.5,average,60,15,False,2,913.552046
0.8,25,0.5,average,60,15,False,3,914.515876
0.8,25,0.5,average,60,15,False,4,941.363175
0.8,25,0.5,average,60,15,False,5,905.681318
0.8,25,0.5,average,60,15,False,6,939.1086
0.8,25,0.5,average,60,15,False,7,972.292797
0.8,25,0.5,average,60,15,False,8,1001.513026
0.8,25,0.5,average,60,15,False,9,974.526482
0.8,50,0.5,average,60,15,False,0,4084.743721
0.8,50,0.5,average,60,15,False,1,3887.116841
0.8,50,0.5,average,60,15,False,2,4142.650359
0.8,50,0.5,average,60,15,False,3,3948.708538
0.8,50,0.5,average,60,15,False,4,3899.003961
0.8,50,0.5,average,60,15,False,5,3958.756438
0.8,50,0.5,average,60,15,False,6,3832.450123
0.8,50,0.5,average,60,15,False,7,3924.170764
0.8,50,0.5,average,60,15,False,8,4021.872122
0.8,50,0.5,average,60,15,False,9,4250.188721
0.8,75,0.5,average,60,15,False,0,8767.866264
0.8,75,0.5,average,60,15,False,1,9038.878719
0.8,75,0.5,average,60,15,False,2,8605.489499
0.8,75,0.5,average,60,15,False,3,8746.797696
0.8,75,0.5,average,60,15,False,4,9005.036017
0.8,75,0.5,average,60,15,False,5,9035.73861
0.8,75,0.5,average,60,15,False,6,9157.435163
0.8,75,0.5,average,60,15,False,7,8998.835088
0.8,75,0.5,average,60,15,False,8,8834.064633
0.8,75,0.5,average,60,15,False,9,8931.771952
0.8,100,0.5,average,60,15,False,0,15202.552608
0.8,100,0.5,average,60,15,False,1,15587.973743
0.8,100,0.5,average,60,15,False,2,15022.234803
0.8,100,0.5,average,60,15,False,3,15140.403437
0.8,100,0.5,average,60,15,False,4,15250.164809
0.8,100,0.5,average,60,15,False,5,14874.119655
0.8,100,0.5,average,60,15,False,6,15289.590765
0.8,100,0.5,average,60,15,False,7,15200.511442
0.8,100,0.5,average,60,15,False,8,14862.35864
0.8,100,0.5,average,60,15,False,9,15449.392381
0.8,150,0.5,average,60,15,False,0,31090.391616
0.8,150,0.5,average,60,15,False,1,30499.350414
0.8,150,0.5,average,60,15,False,2,30406.378868
0.8,150,0.5,average,60,15,False,3,30295.549467
0.8,150,0.5,average,60,15,False,4,30439.870119
0.8,150,0.5,average,60,15,False,5,30421.660635
0.8,150,0.5,average,60,15,False,6,30686.980552
0.8,150,0.5,average,60,15,False,7,30475.151924
0.8,150,0.5,average,60,15,False,8,30241.881466
0.8,150,0.5,average,60,15,False,9,30264.566905
0.8,200,0.5,average,60,15,False,0,48971.048731
0.8,200,0.5,average,60,15,False,1,49171.19879
0.8,200,0.5,average,60,15,False,2,50070.927697
0.8,200,0.5,average,60,15,False,3,49344.801385
0.8,200,0.5,average,60,15,False,4,48386.030149
0.8,200,0.5,average,60,15,False,5,49094.323882
0.8,200,0.5,average,60,15,False,6,48634.220819
0.8,200,0.5,average,60,15,False,7,49323.024211
0.8,200,0.5,average,60,15,False,8,49242.084012
0.8,200,0.5,average,60,15,False,9,49914.229996
0.8,50,0.5,average,3,1,False,0,1.505901
0.8,50,0.5,average,3,1,False,1,1.471553
0.8,50,0.5,average,3,1,False,2,1.459777
0.8,50,0.5,average,3,1,False,3,1.457801
